K,p,h,L,model,beta,eta_Q,n_skus,total_cost,beta_fill_rate,service_level,order_count,stockout_days,inv_mean,inv_std,ordering_cost,holding_cost,backorder_cost,days_eff,demand_eff,demand_served,ordered_qty,receipts_qty,end_on_hand,end_backlog,avg_cost_per_sku_day,avg_cost_per_unit,holding_share,backorder_share,ordering_share
10,1,0.1,7,tree_cluster_regressor,0.8,1.1,500,1092.5303449000955,0.9607054643681479,0.9664233576642328,27.594,9.2,25.27294907681042,15.478327610559154,275.94,692.4788047046053,124.11154019549024,274.0,1082.03,1018.6408344157213,1091.084673230293,1087.2239722113814,27.271986150868138,0.27572614138981005,3.98733702518283,1.0097043010823135,0.6817862947523172,0.06704887388819065,0.25116483135949214
10,3,0.1,7,tree_cluster_regressor,0.8,1.2,500,1328.6383929558745,0.9627954246572089,0.9684890510948904,25.272,8.634,26.661314811347307,16.258054285489113,252.72,730.5200258309158,345.39836712495804,274.0,1082.03,1023.2978658621381,1090.7119698452761,1087.4040226639106,28.504990432557925,0.374532081465445,4.849045229765965,1.2279127131002603,0.6534302335800392,0.1409465073989474,0.20562325902101344
10,9,0.1,7,tree_cluster_regressor,0.94,1.2,500,1821.3274921717164,0.9841702755131924,0.9887518248175176,25.206,3.082,39.21361960175545,19.869472806679806,252.06,1074.4531770880992,494.81431508361635,274.0,1082.03,1058.2206585899942,1096.8397560241026,1092.0739664257867,42.87421336209033,0.08173252463902386,6.647180628363927,1.6832504571700562,0.7201973575939968,0.11719939522057625,0.16260324718542696
50,1,0.1,7,tree_cluster_regressor,0.6,0.9,500,1736.1993506827944,0.953328333575863,0.9569489051094887,15.322,11.796,30.372602763952592,19.974941258065773,766.1,832.2093157323005,137.89003495049377,274.0,1082.03,1008.5823085256266,1093.7262243077555,1089.4492778894678,33.53852067282025,0.37293066706525296,6.336493980594139,1.6045759828126707,0.5228484555913772,0.050402375282116336,0.42674916912650646
50,3,0.1,7,tree_cluster_regressor,0.6,1.2,500,1979.377933658882,0.9629067734775237,0.966248175182482,11.528,9.248,39.064115272909405,24.921549620671207,576.4,1070.356758477718,332.62117518116406,274.0,1082.03,1023.8766175804165,1095.781653040813,1089.7873477554954,41.58934423340207,0.3748907264718637,7.224007057149203,1.8293189039665088,0.6063820588223773,0.1004826908639957,0.293135250313627
50,9,0.1,7,tree_cluster_regressor,0.88,1.1,500,2429.9770365892136,0.9870967803085936,0.9894744525547435,12.236,2.884,51.60200587284368,27.35760906310083,611.8,1413.894960915918,404.2820756732961,274.0,1082.03,1061.727286451145,1097.1373327130227,1096.9932981469362,56.646332769529565,0.0029554550905654775,8.868529330617568,2.2457575451597585,0.6584095347261412,0.08602172722773063,0.2555687380461282
100,1,0.1,7,tree_cluster_regressor,0.6,0.9,500,2317.19907710019,0.9651582127692382,0.9680072992700717,10.848,8.766,41.291228850503934,26.172024656233145,1084.8,1131.379670503808,101.01940659638595,274.0,1082.03,1028.632244934674,1093.137883548498,1089.399904349934,43.37509206444927,0.28791532298203054,8.456930938321872,2.1415294188702654,0.5233234933969413,0.02875308066547799,0.4479234259375806
100,3,0.1,7,tree_cluster_regressor,0.6,1.0,500,2489.8310834996532,0.9698118607949071,0.9720218978102174,9.762,7.666,45.31119700356814,28.361142987659207,976.2,1241.5267978977674,272.1042856018823,274.0,1082.03,1033.9203275319137,1093.3072554588,1088.8163313177934,46.18572531365394,0.12175967885975415,9.086974757297995,2.3010739845472403,0.5489412961874373,0.0668165783727402,0.38424212543982245
100,9,0.1,7,tree_cluster_regressor,0.8,1.1,500,2891.324664387466,0.9856745909706983,0.9880291970802898,8.77,3.28,58.36147991046911,33.332766089132015,877.0,1599.1045495468527,415.2201148406157,274.0,1082.03,1059.3106852296905,1098.134437714498,1091.630375003089,58.008530337134516,0.003675343442945007,10.552279797034556,2.672129852580306,0.6206649093432212,0.0775823980856303,0.30175269257114845
